Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
80,Fail,48,32,4,16,48
80,Fail,43,35,4,18,43
80,Fail,42,43,0,15,42
80,Fail,50,33,8,9,50
80,Fail,43,39,3,15,43
80,Fail,53,35,0,11,53
80,Fail,54,29,0,9,54
80,Fail,47,39,2,12,47
80,Fail,45,37,0,13,45
80,Fail,48,37,3,12,48
80,Fail,50,41,0,8,50
80,Fail,50,32,0,15,50
80,Fail,39,39,9,13,39
80,Fail,51,37,4,8,51
80,Fail,48,38,5,9,48
80,Fail,50,34,0,11,50
80,Fail,52,28,6,14,52
80,Fail,53,33,0,9,53
80,Fail,55,35,0,10,55
80,Fail,46,35,10,9,46
80,Fail,51,32,0,16,51
80,Fail,45,41,3,11,45
80,Fail,43,31,0,17,43
80,Fail,55,37,0,7,55
80,Fail,46,31,3,20,46
80,Fail,45,29,15,11,45
80,Fail,55,29,3,13,55
80,Fail,47,35,0,10,47
80,Fail,41,40,0,11,41
80,Fail,49,33,0,15,49
80,Fail,44,35,0,12,44
80,Fail,51,28,0,14,51
80,Fail,48,38,4,10,48
80,Fail,39,44,5,12,39
80,Fail,42,41,6,11,42
80,Fail,46,30,9,15,46
80,Fail,52,24,11,13,52
80,Fail,50,34,4,12,50
80,Fail,42,49,0,9,42
80,Fail,48,30,0,21,48
80,Fail,51,35,1,13,51
80,Fail,60,29,0,8,60
80,Fail,41,43,0,16,41
80,Fail,43,38,0,13,43
80,Fail,44,38,3,15,44
80,Fail,46,43,0,9,46
80,Fail,45,40,0,13,45
80,Fail,44,38,4,14,44
80,Fail,52,33,2,13,52
80,Fail,51,32,6,11,51
80,Fail,51,33,2,14,51
80,Fail,49,32,0,17,49
80,Fail,50,31,0,14,50
80,Fail,47,36,0,14,47
80,Fail,50,33,7,10,50
80,Fail,44,32,0,14,44
80,Fail,52,37,2,9,52
80,Fail,53,38,0,9,53
80,Fail,41,42,7,10,41
80,Fail,41,42,5,12,41
80,Fail,48,43,0,8,48
80,Fail,49,39,0,12,49
80,Fail,50,30,0,14,50
80,Fail,40,35,6,19,40
80,Fail,48,33,0,11,48
80,Fail,50,35,0,11,50
80,Fail,44,42,3,11,44
80,Fail,51,31,0,11,51
80,Fail,45,39,4,12,45
80,Fail,46,36,6,12,46
80,Fail,52,31,0,12,52
80,Fail,47,37,3,13,47
80,Fail,51,33,5,11,51
80,Fail,39,38,5,18,39
80,Fail,44,30,11,15,44
80,Fail,46,35,0,16,46
80,Fail,49,33,0,14,49
80,Fail,54,31,0,14,54
80,Fail,53,28,3,16,53
80,Fail,52,39,0,8,52
80,Fail,46,35,7,12,46
80,Fail,48,30,4,18,48
80,Fail,53,32,0,14,53
80,Fail,45,37,0,18,45
80,Fail,50,37,0,10,50
80,Fail,50,34,0,12,50
80,Fail,42,40,0,16,42
80,Fail,41,35,7,17,41
80,Fail,43,37,0,16,43
80,Fail,42,38,6,14,42
80,Fail,44,38,3,15,44
80,Fail,49,39,2,10,49
80,Fail,42,42,0,12,42
80,Fail,49,39,1,11,49
80,Fail,57,32,0,10,57
80,Fail,51,34,0,14,51
80,Fail,53,36,2,9,53
80,Fail,52,30,0,8,52
80,Fail,42,37,3,18,42
80,Fail,42,43,0,10,42
80,Fail,52,38,0,10,52
80,Fail,45,39,0,12,45
80,Fail,46,44,0,10,46
80,Fail,47,34,0,14,47
80,Fail,50,36,4,10,50
80,Fail,53,34,1,12,53
80,Fail,48,35,0,16,48
80,Fail,44,38,5,13,44
80,Fail,44,29,0,19,44
80,Fail,53,33,1,13,53
80,Fail,45,33,4,18,45
80,Fail,45,34,8,13,45
80,Fail,41,47,0,10,41
80,Fail,46,34,8,12,46
80,Fail,51,35,0,9,51
80,Fail,45,30,0,19,45
80,Fail,46,36,7,11,46
80,Fail,41,35,9,15,41
80,Fail,49,34,0,14,49
80,Fail,43,31,15,11,43
80,Fail,59,34,0,7,59
80,Fail,54,36,0,7,54
80,Fail,53,36,0,10,53
80,Fail,48,26,0,18,48
80,Fail,42,39,2,17,42
80,Fail,53,28,6,13,53
80,Fail,48,28,9,15,48
80,Fail,57,32,0,11,57
80,Fail,54,34,0,12,54
80,Fail,46,45,3,6,46
80,Fail,47,32,5,16,47
80,Fail,50,37,1,12,50
80,Fail,46,38,0,13,46
80,Fail,49,34,5,12,49
80,Fail,47,41,1,11,47
80,Fail,42,35,0,13,42
80,Fail,39,36,6,19,39
80,Fail,47,29,12,12,47
80,Fail,48,36,0,14,48
80,Fail,53,34,4,9,53
80,Fail,59,35,2,4,59
80,Fail,51,34,0,11,51
80,Fail,38,42,0,14,38
80,Fail,50,33,5,12,50
80,Fail,44,39,0,16,44
80,Fail,42,32,0,20,42
80,Fail,50,45,0,3,50
80,Fail,58,29,0,13,58
80,Fail,47,32,0,16,47
80,Fail,42,32,12,14,42
80,Fail,43,42,0,14,43
80,Fail,39,38,7,16,39
80,Fail,54,38,0,8,54
80,Fail,47,39,1,13,47
80,Fail,45,43,2,10,45
80,Fail,46,40,0,12,46
80,Fail,45,35,0,11,45
80,Fail,44,34,0,8,44
80,Fail,41,40,5,14,41
80,Fail,55,32,3,10,55
80,Fail,50,35,0,13,50
80,Fail,48,36,1,15,48
80,Fail,50,29,7,14,50
80,Fail,39,43,1,17,39
80,Fail,52,26,7,15,52
80,Fail,42,43,1,14,42
80,Fail,48,32,0,16,48
80,Fail,53,34,3,10,53
80,Fail,49,42,0,9,49
80,Fail,53,37,1,9,53
80,Fail,47,36,0,13,47
80,Fail,49,33,0,9,49
80,Fail,43,32,9,16,43
80,Fail,53,37,2,8,53
80,Fail,49,36,0,14,49
80,Fail,49,35,0,13,49
80,Fail,48,37,5,10,48
80,Fail,52,36,0,9,52
80,Fail,42,35,0,13,42
80,Fail,47,34,0,10,47
80,Fail,54,34,0,12,54
80,Fail,48,38,0,14,48
80,Fail,48,32,0,19,48
80,Fail,50,40,0,10,50
80,Fail,49,32,7,12,49
80,Fail,51,35,1,13,51
80,Fail,57,30,0,13,57
80,Fail,46,37,3,14,46
80,Fail,49,34,0,14,49
80,Fail,50,34,1,15,50
80,Fail,54,35,0,11,54
80,Fail,52,35,0,12,52
80,Fail,57,32,0,9,57
80,Fail,44,45,1,10,44
80,Fail,57,28,0,12,57
80,Fail,47,36,0,15,47
80,Fail,49,40,0,11,49
80,Fail,47,35,6,12,47
80,Fail,54,35,0,6,54
80,Fail,41,33,1,25,41
80,Fail,50,35,4,11,50
80,Fail,49,28,0,12,49
80,Fail,49,41,2,8,49
80,Fail,52,32,0,15,52
80,Fail,44,37,0,12,44
80,Fail,47,39,0,14,47
80,Fail,49,39,2,10,49
80,Fail,50,35,2,13,50
90,Fail,50,38,4,8,50
90,Fail,46,34,0,12,46
90,Fail,50,35,0,13,50
90,Fail,52,30,9,9,52
90,Fail,48,37,0,15,48
90,Fail,38,35,6,21,38
90,Fail,52,35,0,13,52
90,Fail,49,33,0,13,49
90,Fail,55,30,1,14,55
90,Fail,46,42,1,11,46
90,Fail,48,30,0,16,48
90,Fail,47,36,2,15,47
90,Fail,42,40,0,17,42
90,Fail,53,30,2,15,53
90,Fail,50,32,9,9,50
90,Fail,54,33,2,11,54
90,Fail,48,38,0,13,48
90,Fail,45,46,1,8,45
90,Fail,55,33,0,10,55
90,Fail,51,30,1,18,51
90,Fail,49,31,7,13,49
90,Fail,45,34,9,12,45
90,Fail,56,30,5,9,56
90,Fail,53,34,0,13,53
90,Fail,42,30,5,23,42
90,Fail,45,40,0,15,45
90,Fail,46,33,0,15,46
90,Fail,51,38,4,7,51
90,Fail,49,34,4,13,49
90,Fail,56,37,0,5,56
90,Fail,52,36,0,12,52
90,Fail,44,36,7,13,44
90,Fail,45,43,0,11,45
90,Fail,49,36,3,12,49
90,Fail,51,33,1,15,51
90,Fail,45,38,4,13,45
90,Fail,47,35,0,15,47
90,Fail,55,33,0,10,55
90,Fail,52,33,0,10,52
90,Fail,44,35,0,12,44
90,Fail,42,36,9,13,42
90,Fail,41,42,0,13,41
90,Fail,47,44,0,9,47
90,Fail,49,36,0,15,49
90,Fail,52,30,0,15,52
90,Fail,55,36,0,8,55
90,Fail,52,31,1,16,52
90,Fail,50,37,0,11,50
90,Fail,39,47,0,14,39
90,Fail,43,39,2,16,43
90,Fail,45,34,4,17,45
90,Fail,51,36,4,9,51
90,Fail,44,37,0,18,44
90,Fail,43,42,0,12,43
90,Fail,49,34,4,13,49
90,Fail,46,37,11,6,46
90,Fail,44,36,0,14,44
90,Fail,55,32,0,12,55
90,Fail,55,30,0,14,55
90,Fail,52,31,2,15,52
90,Fail,38,39,0,13,38
90,Fail,51,42,0,7,51
90,Fail,50,37,0,12,50
90,Fail,47,36,4,13,47
90,Fail,46,35,0,10,46
90,Fail,51,35,0,11,51
90,Fail,33,37,0,15,33
90,Fail,48,34,1,17,48
90,Fail,44,33,4,19,44
90,Fail,60,31,0,7,60
90,Fail,54,30,4,12,54
90,Fail,45,45,0,8,45
90,Fail,46,32,5,17,46
90,Fail,43,33,9,15,43
90,Fail,47,37,0,16,47
90,Fail,46,35,4,15,46
90,Fail,47,35,0,12,47
90,Fail,47,30,0,14,47
90,Fail,39,40,0,18,39
90,Fail,50,36,0,11,50
90,Fail,52,39,0,8,52
90,Fail,48,32,0,14,48
90,Fail,44,38,2,16,44
90,Fail,42,40,0,11,42
90,Fail,43,39,4,14,43
90,Fail,43,42,5,10,43
90,Fail,47,40,3,10,47
90,Fail,44,35,0,21,44
90,Fail,50,33,0,16,50
90,Fail,49,38,0,12,49
90,Fail,48,34,0,8,48
90,Fail,50,32,3,15,50
90,Fail,49,39,0,12,49
90,Fail,51,29,5,15,51
90,Fail,49,33,0,16,49
90,Fail,44,34,0,17,44
90,Fail,45,42,2,11,45
90,Fail,50,34,4,12,50
90,Fail,48,39,1,12,48
90,Fail,53,39,1,7,53
90,Fail,46,31,4,19,46
90,Fail,46,37,6,11,46
90,Fail,48,32,5,15,48
90,Fail,53,32,0,10,53
90,Fail,45,36,0,18,45
90,Fail,43,43,1,13,43
90,Fail,54,35,3,8,54
90,Fail,46,36,4,14,46
90,Fail,41,40,0,13,41
90,Fail,45,44,1,10,45
90,Fail,43,38,0,14,43
90,Fail,47,41,0,8,47
90,Fail,39,40,3,18,39
90,Fail,50,41,0,8,50
90,Fail,46,37,1,16,46
90,Fail,44,36,0,15,44
90,Fail,54,28,0,14,54
90,Fail,49,30,0,11,49
90,Fail,44,29,6,21,44
90,Fail,55,25,0,15,55
90,Fail,50,43,0,7,50
90,Fail,49,32,0,15,49
90,Fail,45,39,0,15,45
90,Fail,51,35,0,9,51
90,Fail,52,34,6,8,52
90,Fail,51,36,0,13,51
90,Fail,43,36,0,16,43
90,Fail,53,31,6,10,53
90,Fail,46,40,0,12,46
90,Fail,50,34,0,13,50
90,Fail,54,31,4,11,54
90,Fail,46,37,0,13,46
90,Fail,48,38,0,7,48
90,Fail,47,33,7,13,47
90,Fail,46,32,0,15,46
90,Fail,52,29,7,12,52
90,Fail,53,36,0,7,53
90,Fail,41,42,3,14,41
90,Fail,55,35,2,8,55
90,Fail,46,33,0,18,46
90,Fail,47,37,0,14,47
90,Fail,50,32,0,15,50
90,Fail,54,31,0,13,54
90,Fail,45,36,0,11,45
90,Fail,51,33,0,15,51
90,Fail,52,34,0,12,52
90,Fail,43,41,0,11,43
90,Fail,44,35,3,18,44
90,Fail,44,35,3,18,44
90,Fail,43,29,11,17,43
90,Fail,52,38,0,6,52
90,Fail,51,32,5,12,51
90,Fail,50,37,0,13,50
90,Fail,49,38,4,9,49
90,Fail,41,33,0,18,41
90,Fail,50,39,0,9,50
90,Fail,46,37,4,13,46
90,Fail,51,35,0,11,51
90,Fail,42,40,0,16,42
90,Fail,47,35,0,14,47
90,Fail,41,41,2,16,41
90,Fail,42,38,0,15,42
90,Fail,55,35,0,7,55
90,Fail,53,30,0,12,53
90,Fail,50,39,0,10,50
90,Fail,58,27,0,13,58
90,Fail,47,28,0,22,47
90,Fail,52,31,5,12,52
90,Fail,50,36,2,12,50
90,Fail,53,33,3,11,53
90,Fail,42,46,2,10,42
90,Fail,54,34,0,12,54
90,Fail,48,38,0,8,48
90,Fail,42,37,5,16,42
90,Fail,50,24,0,15,50
90,Fail,53,32,0,14,53
90,Fail,49,38,0,7,49
90,Fail,54,32,0,9,54
90,Fail,48,38,0,13,48
90,Fail,51,33,3,13,51
90,Fail,44,38,0,9,44
90,Fail,48,34,0,10,48
90,Fail,43,31,0,19,43
90,Fail,41,38,0,16,41
90,Fail,46,41,0,13,46
90,Fail,56,36,2,6,56
90,Fail,52,39,2,7,52
90,Fail,47,40,0,10,47
90,Fail,50,34,0,8,50
90,Fail,41,42,5,12,41
90,Fail,46,37,0,14,46
90,Fail,37,43,0,14,37
90,Fail,50,36,3,11,50
90,Fail,47,38,1,14,47
90,Fail,47,32,11,10,47
90,Fail,51,35,4,10,51
90,Fail,37,45,0,18,37
90,Fail,57,29,0,12,57
90,Fail,52,37,0,9,52
90,Fail,43,41,1,15,43
90,Fail,49,38,0,13,49
90,Fail,52,35,0,12,52
90,Fail,54,32,0,8,54
90,Fail,53,39,0,8,53
90,Fail,48,31,0,18,48
90,Fail,49,39,0,12,49
90,Fail,37,44,0,15,37
90,Fail,50,35,5,10,50
90,Fail,48,34,4,14,48
90,Fail,45,41,1,13,45
90,Fail,45,37,6,12,45
90,Fail,50,33,0,14,50
90,Fail,45,41,0,13,45
90,Fail,55,34,0,8,55
90,Fail,48,37,0,13,48
90,Fail,50,39,1,10,50
90,Fail,51,34,2,13,51
90,Fail,49,36,0,10,49
90,Fail,58,32,0,6,58
90,Fail,44,36,0,18,44
90,Fail,50,34,0,13,50
90,Fail,49,40,0,9,49
90,Fail,52,35,0,11,52
90,Fail,47,35,0,16,47
90,Fail,45,43,0,12,45
90,Fail,42,34,0,19,42
90,Fail,43,44,2,11,43
90,Fail,45,38,3,14,45
90,Fail,52,30,0,13,52
90,Fail,50,23,0,18,50
90,Fail,47,40,2,11,47
90,Fail,49,32,7,12,49
90,Fail,48,36,4,12,48
90,Fail,49,38,0,11,49
90,Fail,47,33,6,14,47
90,Fail,45,39,0,15,45
90,Fail,43,36,0,18,43
90,Fail,46,35,0,18,46
90,Fail,57,36,0,7,57
90,Fail,44,35,8,13,44
90,Fail,50,36,1,13,50
90,Fail,45,37,0,15,45
90,Fail,51,33,0,16,51
90,Fail,50,40,2,8,50
90,Fail,51,35,3,11,51
90,Fail,49,37,0,12,49
90,Fail,46,38,0,11,46
90,Fail,44,42,6,8,44
90,Fail,49,31,2,18,49
90,Fail,50,29,8,13,50
90,Fail,39,37,9,15,39
90,Fail,45,31,0,10,45
90,Fail,54,33,3,10,54
90,Fail,50,34,0,11,50
90,Fail,44,42,3,11,44
90,Fail,48,31,5,16,48
90,Fail,54,36,0,10,54
90,Fail,49,42,0,9,49
90,Fail,46,38,5,11,46
90,Fail,47,37,4,12,47
90,Fail,52,36,2,10,52
90,Fail,49,37,2,12,49
90,Fail,43,44,0,11,43
90,Fail,47,33,0,12,47
90,Fail,49,37,0,14,49
90,Fail,46,43,0,9,46
90,Fail,53,41,0,6,53
90,Fail,41,50,0,9,41
90,Fail,51,32,9,8,51
90,Fail,58,31,1,10,58
90,Fail,48,37,5,10,48
90,Fail,51,35,0,7,51
90,Fail,42,39,0,17,42
90,Fail,44,39,0,12,44
90,Fail,59,26,0,15,59
90,Fail,52,27,0,12,52
90,Fail,52,30,3,15,52
90,Fail,46,38,0,12,46
90,Fail,46,37,2,15,46
90,Fail,48,39,0,9,48
90,Fail,42,29,8,21,42
90,Fail,48,38,0,9,48
90,Fail,55,31,0,11,55
90,Fail,47,36,0,17,47
90,Fail,45,40,3,12,45
90,Fail,52,32,1,15,52
90,Fail,49,36,6,9,49
90,Fail,42,38,0,14,42
90,Fail,49,32,0,14,49
90,Fail,39,46,0,15,39
90,Fail,50,32,0,13,50
90,Fail,48,33,0,15,48
90,Fail,50,31,5,14,50
90,Fail,54,38,0,6,54
90,Fail,52,33,0,15,52
90,Fail,44,36,7,13,44
90,Fail,49,41,0,9,49
90,Fail,49,36,0,12,49
90,Fail,49,34,0,13,49
90,Fail,41,44,3,12,41
90,Fail,41,45,0,10,41
90,Fail,42,41,3,14,42
90,Fail,42,44,0,12,42
90,Fail,49,38,0,13,49
90,Fail,52,34,5,9,52
90,Fail,45,37,0,16,45
90,Fail,46,34,7,13,46
90,Fail,48,38,0,12,48
90,Fail,51,36,0,5,51
90,Fail,49,36,3,12,49
90,Fail,61,24,9,6,61
90,Fail,54,30,0,14,54
90,Fail,43,41,0,16,43
90,Fail,44,37,3,16,44
90,Fail,52,26,0,14,52
90,Fail,53,30,3,14,53
90,Fail,45,41,0,14,45
90,Fail,55,31,5,9,55
90,Fail,54,31,1,14,54
90,Fail,47,32,0,12,47
90,Fail,57,33,1,9,57
90,Fail,49,38,0,9,49
90,Fail,50,34,3,13,50
90,Fail,56,36,2,6,56
90,Fail,53,31,0,8,53
90,Fail,44,39,0,15,44
90,Fail,51,37,0,9,51
90,Fail,51,36,0,11,51
90,Fail,45,36,1,18,45
90,Fail,45,34,0,16,45
90,Fail,47,39,4,10,47
90,Fail,41,38,10,11,41
90,Fail,50,31,0,15,50
90,Fail,49,31,0,14,49
90,Fail,53,39,0,8,53
90,Fail,47,41,1,11,47
90,Fail,51,26,8,15,51
90,Fail,53,36,0,8,53
90,Fail,49,33,0,16,49
90,Fail,53,34,4,9,53
90,Fail,49,34,1,16,49
90,Fail,50,35,4,11,50
90,Fail,51,33,0,16,51
90,Fail,52,42,1,5,52
90,Fail,54,37,0,9,54
90,Fail,47,30,8,15,47
90,Fail,47,42,1,10,47
90,Fail,49,37,5,9,49
90,Fail,43,37,5,15,43
90,Fail,50,36,0,9,50
90,Fail,57,32,2,9,57
90,Fail,52,28,3,17,52
90,Fail,53,37,1,9,53
90,Fail,47,35,0,13,47
90,Fail,45,31,0,18,45
90,Fail,52,37,4,7,52
90,Fail,48,38,1,13,48
90,Fail,58,33,0,9,58
90,Fail,51,30,3,16,51
90,Fail,42,45,0,11,42
90,Fail,49,39,0,11,49
90,Fail,51,33,3,13,51
90,Fail,54,33,5,8,54
90,Fail,47,33,0,17,47
90,Fail,59,32,1,8,59
90,Fail,49,43,0,7,49
90,Fail,50,34,6,10,50
90,Fail,57,33,0,7,57
90,Fail,46,37,2,15,46
90,Fail,53,29,0,16,53
90,Fail,42,41,7,10,42
90,Fail,55,30,0,14,55
90,Fail,54,29,2,15,54
90,Fail,41,41,0,13,41
90,Fail,50,29,7,14,50
90,Fail,51,31,8,10,51
90,Fail,52,33,0,12,52
90,Fail,50,34,0,14,50
90,Fail,48,39,0,11,48
90,Fail,47,37,0,14,47
90,Fail,44,39,0,15,44
90,Fail,41,40,0,17,41
90,Fail,58,29,0,10,58
90,Fail,51,34,1,14,51
90,Fail,55,32,0,11,55
90,Fail,43,33,0,19,43
90,Fail,42,35,0,14,42
90,Fail,52,35,0,11,52
90,Fail,44,36,0,17,44
90,Fail,51,29,3,17,51
90,Fail,49,31,10,10,49
90,Fail,44,36,1,19,44
90,Fail,51,39,0,7,51
90,Fail,43,34,7,16,43
90,Fail,48,31,9,12,48
90,Fail,47,37,5,11,47
90,Fail,51,32,2,15,51
90,Fail,51,37,0,8,51
90,Fail,49,35,0,13,49
90,Fail,49,38,0,7,49
90,Fail,50,33,2,15,50
90,Fail,50,29,0,16,50
90,Fail,51,31,0,15,51
90,Fail,54,33,0,12,54
90,Fail,52,29,0,16,52
90,Fail,50,32,8,10,50
90,Fail,48,41,0,10,48
90,Fail,47,33,6,14,47
90,Fail,48,37,6,9,48
90,Fail,57,30,7,6,57
90,Fail,55,25,0,13,55
90,Fail,45,31,0,15,45
90,Fail,51,28,6,15,51
90,Fail,54,32,3,11,54
90,Fail,52,33,1,14,52
90,Fail,50,36,3,11,50
90,Fail,49,33,0,11,49
90,Fail,51,37,0,8,51
90,Fail,55,32,1,12,55
90,Fail,55,29,0,12,55
90,Fail,50,37,0,12,50
90,Fail,51,28,0,13,51
90,Fail,48,27,0,16,48
90,Fail,49,41,0,6,49
90,Fail,47,30,0,15,47
90,Fail,53,37,0,9,53
90,Fail,49,36,3,12,49
90,Fail,47,29,0,13,47
90,Fail,50,36,7,7,50
90,Fail,54,33,2,11,54
90,Fail,47,31,0,14,47
90,Fail,58,27,1,14,58
90,Fail,49,34,7,10,49
90,Fail,44,42,0,9,44
90,Fail,39,41,0,10,39
90,Fail,43,34,0,11,43
90,Fail,48,42,3,7,48
90,Fail,44,37,3,16,44
90,Fail,48,40,1,11,48
90,Fail,48,37,3,12,48
90,Fail,47,37,0,16,47
90,Fail,47,33,0,20,47
90,Fail,52,35,0,9,52
90,Fail,54,35,2,9,54
90,Fail,43,35,4,18,43
90,Fail,44,36,3,17,44
90,Fail,53,33,0,11,53
90,Fail,42,44,3,11,42
90,Fail,39,44,10,7,39
90,Fail,44,40,0,12,44
90,Fail,49,37,3,11,49
90,Fail,43,42,0,14,43
90,Fail,53,34,0,13,53
90,Fail,47,29,7,17,47
90,Fail,53,34,0,10,53
90,Fail,55,35,0,9,55
90,Fail,46,38,6,10,46
90,Fail,51,30,4,15,51
90,Fail,57,33,2,8,57
90,Fail,50,36,2,12,50
90,Fail,36,41,7,16,36
90,Fail,44,41,0,9,44
90,Fail,45,36,0,9,45
90,Fail,46,38,0,14,46
90,Fail,44,43,0,10,44
90,Fail,49,31,0,16,49
90,Fail,44,32,12,12,44
90,Fail,49,36,0,12,49
90,Fail,52,35,1,12,52
90,Fail,46,47,0,7,46
90,Fail,45,35,6,14,45
90,Fail,43,30,0,18,43
90,Fail,47,36,3,14,47
90,Fail,44,40,0,11,44
90,Fail,47,39,0,14,47
90,Fail,55,35,0,10,55
90,Fail,45,34,6,15,45
90,Fail,40,32,5,23,40
90,Fail,49,31,0,18,49
90,Fail,58,36,1,5,58
90,Fail,49,40,2,9,49
90,Fail,53,32,3,12,53
90,Fail,52,29,0,15,52
90,Fail,51,35,0,9,51
90,Fail,52,30,0,16,52
90,Fail,52,33,0,13,52
90,Fail,38,46,1,15,38
90,Fail,42,36,0,19,42
90,Fail,50,30,5,15,50
90,Fail,49,36,3,12,49
90,Fail,47,38,0,10,47
90,Fail,40,35,14,11,40
90,Fail,48,37,0,11,48
90,Fail,44,46,3,7,44
90,Fail,52,33,0,13,52
90,Fail,53,29,4,14,53
90,Fail,46,39,0,11,46
90,Fail,48,35,0,12,48
90,Fail,41,36,0,12,41
90,Fail,42,35,6,17,42
90,Fail,50,30,2,18,50
90,Fail,48,30,0,12,48
90,Fail,56,34,1,9,56
90,Fail,51,33,2,14,51
90,Fail,46,35,10,9,46
90,Fail,44,40,0,15,44
90,Fail,40,37,11,12,40
90,Fail,49,36,2,13,49
90,Fail,37,50,0,11,37
90,Fail,44,41,0,12,44
90,Fail,44,32,0,17,44
90,Fail,44,43,0,8,44
90,Fail,44,32,10,14,44
90,Fail,51,37,0,8,51
90,Fail,47,36,0,16,47
90,Fail,50,36,0,13,50
90,Fail,49,36,3,12,49
90,Fail,44,38,4,14,44
90,Fail,51,32,0,16,51
90,Fail,54,39,0,7,54
90,Fail,44,41,0,13,44
90,Fail,50,28,0,16,50
90,Fail,45,37,0,10,45
90,Fail,48,38,0,12,48
90,Fail,48,37,0,9,48
90,Fail,39,42,2,17,39
90,Fail,47,37,4,12,47
90,Fail,47,39,0,14,47
90,Fail,57,32,0,9,57
90,Fail,52,33,4,11,52
90,Fail,56,31,1,12,56
90,Fail,53,37,0,10,53
90,Fail,48,27,0,16,48
90,Fail,47,34,0,12,47
90,Fail,47,36,0,12,47
90,Fail,49,29,0,13,49
90,Fail,51,32,0,14,51
90,Fail,58,30,0,12,58
90,Fail,53,27,0,19,53
90,Fail,42,43,0,12,42
90,Fail,51,26,5,18,51
90,Fail,53,37,0,10,53
90,Fail,55,37,0,5,55
90,Fail,47,36,0,15,47
90,Fail,46,32,2,20,46
90,Fail,46,37,2,15,46
90,Fail,41,38,7,14,41
90,Fail,52,37,1,10,52
90,Fail,49,32,0,14,49
90,Fail,52,30,2,16,52
90,Fail,42,36,0,14,42
90,Fail,54,28,7,11,54
90,Fail,41,45,0,13,41
90,Fail,49,37,0,10,49
90,Fail,41,40,3,16,41
90,Fail,48,39,0,13,48
90,Fail,45,39,0,13,45
90,Fail,48,34,0,10,48
90,Fail,47,40,0,11,47
90,Fail,49,35,8,8,49
90,Fail,48,31,0,13,48
90,Fail,45,40,0,13,45
90,Fail,49,35,0,12,49
90,Fail,35,45,0,11,35
90,Fail,52,36,2,10,52
90,Fail,55,38,3,4,55
90,Fail,51,38,0,6,51
90,Fail,46,28,0,15,46
90,Fail,45,31,8,16,45
90,Fail,45,42,0,8,45
90,Fail,56,27,3,14,56
90,Fail,44,46,0,10,44
90,Fail,44,42,0,14,44
90,Fail,39,39,9,13,39
90,Fail,52,31,0,14,52
90,Fail,49,32,0,13,49
90,Fail,45,27,0,21,45
90,Fail,46,40,0,10,46
90,Fail,50,28,3,19,50
90,Fail,47,38,4,11,47
90,Fail,50,32,0,17,50
90,Fail,48,37,0,12,48
90,Fail,45,39,0,15,45
90,Fail,53,34,0,8,53
90,Fail,48,32,5,15,48
90,Fail,43,35,8,14,43
90,Fail,48,35,0,15,48
90,Fail,50,27,0,15,50
90,Fail,45,40,0,14,45
90,Fail,47,35,0,12,47
90,Fail,56,30,1,13,56
90,Fail,50,36,0,14,50
90,Fail,44,37,3,16,44
90,Fail,48,35,0,13,48
90,Fail,43,27,0,12,43
90,Fail,47,34,5,14,47
90,Fail,42,30,0,19,42
90,Fail,51,35,0,10,51
90,Fail,52,29,0,13,52
90,Fail,52,30,10,8,52
90,Fail,44,37,4,15,44
90,Fail,55,31,0,11,55
90,Fail,45,34,5,16,45
90,Fail,49,28,7,16,49
90,Fail,46,34,0,12,46
90,Fail,49,28,0,17,49
90,Fail,50,35,0,14,50
90,Fail,43,44,1,12,43
90,Fail,53,31,0,11,53
90,Fail,45,30,10,15,45
90,Fail,37,45,3,15,37
90,Fail,50,34,0,8,50
90,Fail,45,36,0,17,45
90,Fail,52,34,5,9,52
90,Fail,47,41,0,8,47
90,Fail,58,26,0,9,58
90,Fail,45,39,0,14,45
90,Fail,43,37,0,15,43
90,Fail,53,33,2,12,53
90,Fail,40,36,0,16,40
90,Fail,42,38,0,14,42
90,Fail,57,29,1,13,57
90,Fail,45,30,0,18,45
90,Fail,48,34,5,13,48
90,Fail,49,28,0,13,49
90,Fail,54,36,0,7,54
90,Fail,48,38,0,13,48
90,Fail,53,31,5,11,53
90,Fail,43,37,0,17,43
90,Fail,54,31,0,15,54
90,Fail,46,41,0,11,46
90,Fail,47,32,0,15,47
90,Fail,60,28,0,10,60
90,Fail,44,41,0,13,44
90,Fail,41,36,5,18,41
90,Fail,42,37,8,13,42
90,Fail,53,37,0,7,53
90,Fail,54,29,0,15,54
90,Fail,47,37,4,12,47
90,Fail,57,35,0,7,57
90,Fail,44,39,2,15,44
90,Fail,50,36,0,14,50
90,Fail,49,37,0,14,49
90,Fail,50,37,3,10,50
90,Fail,41,33,0,13,41
90,Fail,46,44,0,8,46
90,Fail,44,42,1,13,44
90,Fail,54,29,0,16,54
90,Fail,41,40,0,12,41
90,Fail,59,35,0,6,59
90,Fail,47,33,0,19,47
90,Fail,52,34,4,10,52
90,Fail,56,32,4,8,56
90,Fail,46,35,0,16,46
90,Fail,47,36,0,12,47
90,Fail,46,44,3,7,46
90,Fail,40,43,0,11,40
90,Fail,50,38,0,10,50
90,Fail,58,32,1,9,58
90,Fail,48,34,0,9,48
90,Fail,47,34,0,14,47
90,Fail,47,37,0,13,47
90,Fail,59,30,1,10,59
