Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
90,Fail,49,25,0,14,35
90,Fail,51,29,0,9,42
90,Fail,45,31,4,13,32
90,Fail,50,29,2,11,39
90,Fail,45,29,1,14,31
90,Fail,42,22,0,24,18
90,Fail,44,32,0,12,32
90,Fail,50,29,0,13,37
90,Fail,54,26,0,10,44
90,Fail,51,24,3,16,35
90,Fail,45,30,11,8,37
90,Fail,42,36,0,12,30
90,Fail,50,18,5,16,34
90,Fail,49,33,0,9,40
90,Fail,48,35,0,10,38
90,Fail,45,27,5,14,31
90,Fail,49,27,0,15,34
90,Fail,47,28,5,8,39
90,Fail,49,30,0,12,37
90,Fail,46,31,0,10,36
90,Fail,55,27,0,9,46
90,Fail,54,24,0,11,43
90,Fail,41,40,0,13,28
90,Fail,44,29,0,17,27
90,Fail,56,21,3,7,49
90,Fail,45,28,5,12,33
90,Fail,48,28,4,11,37
90,Fail,53,25,1,11,42
90,Fail,53,22,0,16,37
90,Fail,51,18,4,15,36
90,Fail,41,40,0,10,31
90,Fail,56,21,0,12,44
90,Fail,56,21,0,13,43
90,Fail,51,26,0,11,40
90,Fail,47,25,3,12,35
90,Fail,52,28,0,12,40
90,Fail,48,24,6,12,36
90,Fail,55,18,0,9,46
90,Fail,47,26,8,13,34
90,Fail,47,35,0,8,39
90,Fail,54,17,3,18,36
90,Fail,49,25,5,10,39
90,Fail,58,26,3,5,53
90,Fail,45,31,0,13,32
90,Fail,53,22,0,10,43
90,Fail,50,24,2,10,40
90,Fail,49,27,0,14,35
90,Fail,39,44,0,13,26
90,Fail,50,19,6,11,39
90,Fail,49,26,0,13,36
90,Fail,44,29,0,19,25
90,Fail,48,31,0,11,37
90,Fail,47,28,8,8,39
90,Fail,46,29,0,18,28
90,Fail,53,18,0,13,40
90,Fail,51,23,5,15,36
90,Fail,47,33,0,13,34
90,Fail,52,19,0,13,39
90,Fail,46,29,0,11,35
90,Fail,50,25,1,11,39
90,Fail,51,26,3,14,37
90,Fail,46,21,7,15,31
90,Fail,42,31,0,14,28
90,Fail,49,27,0,15,34
90,Fail,44,33,10,7,37
90,Fail,52,35,0,7,45
90,Fail,46,30,3,8,38
90,Fail,45,35,0,12,33
90,Fail,40,38,0,13,27
90,Fail,53,27,4,6,47
90,Fail,38,38,0,13,25
90,Fail,53,18,0,15,38
90,Fail,46,28,0,19,27
90,Fail,44,32,6,10,34
90,Fail,45,36,0,10,35
90,Fail,50,24,4,13,37
90,Fail,42,46,0,7,35
90,Fail,48,30,0,12,36
90,Fail,49,21,0,19,30
90,Fail,54,23,0,7,47
90,Fail,53,29,0,10,43
90,Fail,43,33,0,12,31
90,Fail,50,25,0,15,35
90,Fail,45,32,0,16,29
90,Fail,47,27,1,16,31
90,Fail,41,28,2,18,23
90,Fail,44,30,1,15,29
90,Fail,50,25,2,13,37
90,Fail,46,36,0,8,38
90,Fail,51,23,0,16,35
90,Fail,41,30,2,16,25
90,Fail,48,23,2,17,31
90,Fail,47,25,10,9,38
90,Fail,49,27,3,13,36
90,Fail,51,26,0,12,39
90,Fail,51,26,2,11,40
90,Fail,42,27,9,14,28
90,Fail,44,30,6,12,32
90,Fail,49,27,0,12,37
90,Fail,50,18,7,11,39
90,Fail,48,34,0,11,37
90,Fail,52,24,0,11,41
90,Fail,49,23,0,15,34
90,Fail,50,24,4,11,39
90,Fail,43,34,0,13,30
90,Fail,52,16,2,14,38
90,Fail,51,24,2,14,37
90,Fail,47,32,0,15,32
90,Fail,45,33,0,13,32
90,Fail,48,24,3,12,36
90,Fail,53,28,0,9,44
90,Fail,53,18,4,12,41
90,Fail,45,29,5,11,34
90,Fail,50,26,0,14,36
90,Fail,46,22,12,12,34
90,Fail,51,26,2,9,42
90,Fail,51,23,8,10,41
90,Fail,52,19,7,13,39
90,Fail,46,38,0,9,37
90,Fail,46,37,0,9,37
90,Fail,50,29,0,11,39
90,Fail,49,20,3,19,30
90,Fail,50,21,4,17,33
90,Fail,44,26,5,13,31
90,Fail,45,32,0,13,32
90,Fail,52,18,7,13,39
90,Fail,41,31,0,15,26
90,Fail,48,17,6,13,35
90,Fail,49,21,3,18,31
90,Fail,48,26,0,10,38
90,Fail,47,31,0,14,33
90,Fail,52,27,1,6,46
90,Fail,50,24,0,14,36
90,Fail,50,18,6,17,33
90,Fail,50,31,0,10,40
90,Fail,52,23,0,12,40
90,Fail,55,20,0,12,43
90,Fail,43,41,0,9,34
90,Fail,54,24,2,9,45
90,Fail,46,38,0,13,33
90,Fail,39,42,0,10,29
90,Fail,45,38,0,10,35
90,Fail,45,30,8,12,33
90,Fail,53,27,0,9,44
90,Fail,50,25,2,12,38
90,Fail,48,32,0,8,40
90,Fail,52,20,0,20,32
90,Fail,50,33,0,6,44
90,Fail,49,23,10,8,41
90,Fail,54,25,1,9,45
90,Fail,44,27,0,17,27
90,Fail,48,22,0,14,34
90,Fail,46,29,4,8,38
90,Fail,47,28,0,14,33
90,Fail,39,27,17,11,28
90,Fail,48,28,7,6,42
90,Fail,49,20,2,19,30
90,Fail,53,26,3,6,47
90,Fail,49,31,0,10,39
90,Fail,44,24,7,14,30
90,Fail,51,23,1,14,37
90,Fail,56,25,0,8,48
90,Fail,46,27,0,15,31
90,Fail,51,19,4,15,36
90,Fail,43,25,2,17,26
90,Fail,47,28,4,11,36
90,Fail,50,24,4,14,36
90,Fail,41,35,0,14,27
90,Fail,51,28,0,11,40
90,Fail,52,23,0,13,39
90,Fail,43,34,0,14,29
90,Fail,55,22,4,6,49
90,Fail,47,23,6,11,36
90,Fail,43,29,0,17,26
90,Fail,43,32,6,11,32
90,Fail,52,16,5,15,37
90,Fail,51,22,3,14,37
90,Fail,49,25,1,13,36
90,Fail,47,23,0,18,29
90,Fail,51,18,1,18,33
90,Fail,42,30,2,19,23
90,Fail,48,27,2,15,33
90,Fail,48,20,9,14,34
90,Fail,53,18,4,14,39
90,Fail,52,24,0,16,36
90,Fail,46,26,2,14,32
90,Fail,48,19,13,10,38
90,Fail,46,35,0,11,35
90,Fail,52,22,6,11,41
90,Fail,45,33,0,15,30
90,Fail,50,27,0,12,38
90,Fail,41,34,0,17,24
90,Fail,50,17,1,19,31
90,Fail,50,26,0,13,37
90,Fail,53,16,0,19,34
90,Fail,43,25,4,15,28
90,Fail,53,28,0,9,44
90,Fail,54,23,0,8,46
90,Fail,59,22,1,5,54
90,Fail,44,33,0,11,33
90,Fail,42,32,9,11,31
90,Fail,55,15,3,17,38
90,Fail,48,29,5,12,36
90,Fail,52,28,0,11,41
90,Fail,51,26,0,12,39
90,Fail,47,29,4,13,34
90,Fail,45,28,0,16,29
90,Fail,49,21,8,12,37
90,Fail,51,18,3,16,35
90,Fail,49,23,8,9,40
90,Fail,55,23,0,10,45
90,Fail,51,25,2,12,39
90,Fail,39,33,7,15,24
90,Fail,55,23,2,11,44
90,Fail,50,34,0,6,44
90,Fail,42,32,0,10,32
90,Fail,46,28,10,9,37
90,Fail,50,22,0,21,29
90,Fail,51,23,0,12,39
90,Fail,53,25,5,11,42
90,Fail,41,35,0,14,27
90,Fail,47,26,0,11,36
90,Fail,54,25,0,14,40
90,Fail,51,25,0,12,39
90,Fail,45,24,0,19,26
90,Fail,54,23,3,11,43
90,Fail,50,27,0,11,39
90,Fail,51,22,1,13,38
90,Fail,46,25,0,19,27
90,Fail,46,35,0,13,33
90,Fail,46,23,7,16,30
90,Fail,42,28,10,12,30
90,Fail,46,26,0,21,25
90,Fail,47,28,2,10,37
90,Fail,43,24,8,20,23
90,Fail,45,32,3,10,35
90,Fail,46,30,0,13,33
90,Fail,47,30,0,11,36
90,Fail,49,31,0,12,37
90,Fail,45,29,6,8,37
90,Fail,47,27,0,12,35
90,Fail,45,23,0,22,23
90,Fail,49,24,0,13,36
90,Fail,51,24,0,11,40
90,Fail,54,20,7,9,45
90,Fail,54,20,1,15,39
90,Fail,50,28,1,10,40
90,Fail,43,26,0,18,25
90,Fail,64,17,0,7,57
90,Fail,51,24,0,12,39
90,Fail,52,29,0,9,43
90,Fail,46,28,0,16,30
90,Fail,42,29,2,13,29
90,Fail,44,35,0,10,34
90,Fail,54,19,3,10,44
90,Fail,58,21,0,9,49
90,Fail,42,32,0,18,24
90,Fail,52,22,0,13,39
90,Fail,40,27,8,14,26
90,Fail,45,28,0,17,28
90,Fail,51,19,4,13,38
90,Fail,49,22,3,14,35
90,Fail,47,31,0,11,36
90,Fail,47,31,0,11,36
90,Fail,40,36,0,13,27
90,Fail,49,24,9,9,40
90,Fail,51,19,4,15,36
90,Fail,48,28,0,11,37
90,Fail,54,21,0,12,42
90,Fail,48,30,0,12,36
90,Fail,49,28,3,13,36
90,Fail,54,22,0,11,43
90,Fail,37,25,16,12,25
90,Fail,46,31,5,8,38
90,Fail,50,28,0,10,40
90,Fail,49,22,0,15,34
90,Fail,42,31,0,16,26
90,Fail,45,31,0,9,36
90,Fail,48,31,0,13,35
90,Fail,44,32,0,17,27
90,Fail,46,29,1,13,33
90,Fail,42,31,1,16,26
90,Fail,44,25,6,15,29
90,Fail,46,29,7,11,35
90,Fail,49,27,0,14,35
90,Fail,42,23,6,16,26
90,Fail,46,26,6,14,32
90,Fail,46,32,7,6,40
90,Fail,48,32,0,13,35
90,Fail,45,33,0,12,33
90,Fail,48,34,0,10,38
90,Fail,50,24,0,14,36
90,Fail,51,29,0,14,37
90,Fail,49,24,0,17,32
90,Fail,52,26,6,8,44
90,Fail,47,24,2,16,31
90,Fail,54,24,1,12,42
90,Fail,53,22,2,12,41
90,Fail,53,29,0,8,45
90,Fail,46,22,6,14,32
90,Fail,54,32,0,6,48
90,Fail,57,21,5,8,49
90,Fail,48,30,0,10,38
90,Fail,48,28,3,13,35
90,Fail,49,25,0,12,37
90,Fail,44,29,0,16,28
90,Fail,51,28,0,10,41
90,Fail,56,19,4,8,48
90,Fail,50,22,3,13,37
90,Fail,45,25,0,18,27
90,Fail,41,39,0,10,31
90,Fail,49,27,0,9,40
90,Fail,47,18,12,12,35
90,Fail,48,23,8,12,36
90,Fail,45,27,7,12,33
90,Fail,51,27,5,6,45
90,Fail,54,30,0,4,50
90,Fail,48,26,4,11,37
90,Fail,38,35,5,14,24
90,Fail,48,24,3,15,33
90,Fail,44,30,2,12,32
90,Fail,52,29,0,9,43
90,Fail,52,22,4,13,39
90,Fail,54,20,1,12,42
90,Fail,50,23,6,9,41
90,Fail,52,23,0,14,38
90,Fail,47,25,0,15,32
90,Fail,41,32,5,13,28
90,Fail,42,30,3,13,29
90,Fail,52,27,0,10,42
90,Fail,42,31,0,12,30
90,Fail,51,29,0,15,36
90,Fail,45,30,0,13,32
90,Fail,43,28,0,19,24
90,Fail,41,30,1,18,23
90,Fail,49,26,0,12,37
90,Fail,44,27,6,13,31
90,Fail,46,23,6,14,32
90,Fail,46,20,1,21,25
90,Fail,49,28,0,13,36
90,Fail,55,18,9,8,47
90,Fail,54,22,0,12,42
90,Fail,50,27,0,10,40
90,Fail,42,30,5,13,29
90,Fail,41,38,0,14,27
90,Fail,50,30,0,9,41
90,Fail,34,37,0,22,12
90,Fail,46,28,6,12,34
90,Fail,45,29,0,16,29
90,Fail,50,24,4,12,38
90,Fail,45,31,0,14,31
90,Fail,47,29,3,11,36
90,Fail,36,29,9,17,19
90,Fail,43,34,0,14,29
90,Fail,50,28,0,7,43
90,Fail,42,22,10,14,28
90,Fail,54,24,0,11,43
90,Fail,55,22,0,10,45
90,Fail,49,29,0,11,38
90,Fail,42,38,0,12,30
90,Fail,43,27,5,17,26
90,Fail,39,41,0,13,26
90,Fail,49,26,4,11,38
90,Fail,51,26,2,9,42
90,Fail,51,30,0,5,46
90,Fail,51,26,0,17,34
90,Fail,53,21,0,13,40
90,Fail,41,35,0,11,30
90,Fail,43,39,0,10,33
90,Fail,42,25,6,20,22
90,Fail,50,29,0,13,37
90,Fail,45,27,10,8,37
90,Fail,46,30,0,13,33
90,Fail,43,25,14,11,32
90,Fail,48,24,6,11,37
90,Fail,41,39,0,12,29
90,Fail,47,31,0,11,36
90,Fail,49,19,5,15,34
90,Fail,39,23,3,22,17
90,Fail,46,31,0,12,34
90,Fail,51,19,0,19,32
90,Fail,59,17,1,13,46
90,Fail,51,26,6,7,44
90,Fail,48,25,1,13,35
90,Fail,45,38,0,12,33
90,Fail,39,40,0,15,24
90,Fail,51,16,2,14,37
90,Fail,38,27,3,20,18
90,Fail,45,28,5,16,29
90,Fail,41,40,0,16,25
90,Fail,49,32,0,10,39
90,Fail,48,26,0,14,34
90,Fail,44,25,13,9,35
90,Fail,47,28,1,12,35
90,Fail,47,20,4,14,33
90,Fail,42,24,8,17,25
90,Fail,41,36,3,12,29
90,Fail,49,29,0,11,38
90,Fail,46,21,8,17,29
90,Fail,48,30,0,12,36
90,Fail,44,27,3,14,30
90,Fail,40,38,0,10,30
90,Fail,50,21,3,15,35
90,Fail,41,29,1,17,24
90,Fail,46,26,6,10,36
90,Fail,48,28,1,11,37
90,Fail,43,17,7,23,20
90,Fail,42,34,0,15,27
90,Fail,45,25,1,14,31
90,Fail,37,43,0,12,25
90,Fail,44,28,8,10,34
90,Fail,42,37,0,13,29
90,Fail,55,22,0,11,44
90,Fail,53,23,4,13,40
90,Fail,44,32,0,11,33
90,Fail,54,25,0,10,44
90,Fail,51,25,0,12,39
90,Fail,50,18,0,17,33
90,Fail,48,23,6,14,34
90,Fail,47,31,1,9,38
90,Fail,47,23,3,17,30
90,Fail,45,27,5,12,33
90,Fail,50,30,0,12,38
90,Fail,46,32,4,6,40
90,Fail,44,33,0,15,29
90,Fail,53,20,0,19,34
90,Fail,51,29,1,10,41
90,Fail,56,22,1,11,45
90,Fail,52,26,0,9,43
90,Fail,48,25,2,16,32
90,Fail,49,23,3,14,35
90,Fail,42,27,0,23,19
90,Fail,51,33,0,6,45
90,Fail,47,20,8,16,31
90,Fail,51,26,0,11,40
90,Fail,47,27,9,10,37
90,Fail,50,33,0,8,42
90,Fail,46,29,0,19,27
90,Fail,46,33,0,13,33
90,Fail,48,26,0,14,34
90,Fail,43,31,0,16,27
90,Fail,58,19,0,9,49
90,Fail,51,26,0,12,39
90,Fail,49,31,0,9,40
90,Fail,57,19,4,11,46
90,Fail,42,23,0,19,23
90,Fail,42,36,0,10,32
90,Fail,54,19,3,12,42
90,Fail,47,31,0,15,32
90,Fail,39,40,0,16,23
90,Fail,47,33,0,10,37
90,Fail,47,27,0,16,31
90,Fail,48,22,1,16,32
90,Fail,52,28,0,9,43
90,Fail,40,43,0,11,29
90,Fail,45,30,0,11,34
90,Fail,47,21,0,18,29
90,Fail,47,31,0,9,38
90,Fail,60,23,0,7,53
90,Fail,54,18,1,14,40
90,Fail,42,32,0,10,32
90,Fail,49,23,6,13,36
90,Fail,52,23,1,10,42
90,Fail,45,37,0,13,32
90,Fail,45,34,0,11,34
90,Fail,48,26,8,11,37
90,Fail,42,25,0,16,26
90,Fail,42,31,5,15,27
90,Fail,49,31,0,10,39
90,Fail,45,28,0,15,30
90,Fail,49,23,6,14,35
90,Fail,54,30,0,7,47
90,Fail,52,19,8,16,36
90,Fail,57,25,0,7,50
90,Fail,47,31,2,11,36
90,Fail,53,29,0,5,48
90,Fail,44,30,0,13,31
90,Fail,48,34,0,9,39
90,Fail,42,34,0,16,26
90,Fail,50,25,0,17,33
90,Fail,48,25,6,14,34
90,Fail,51,25,0,9,42
90,Fail,51,21,1,11,40
90,Fail,46,38,0,13,33
90,Fail,48,21,2,17,31
90,Fail,46,21,7,16,30
90,Fail,48,30,0,12,36
90,Fail,47,34,0,11,36
90,Fail,50,22,3,15,35
90,Fail,38,43,0,12,26
90,Fail,50,27,0,11,39
90,Fail,45,29,2,12,33
90,Fail,43,21,9,17,26
90,Fail,50,26,0,12,38
90,Fail,50,31,0,10,40
90,Fail,46,25,2,14,32
90,Fail,44,28,0,18,26
90,Fail,48,23,3,17,31
90,Fail,51,28,0,11,40
90,Fail,41,29,7,14,27
90,Fail,59,25,0,3,56
90,Fail,49,26,3,14,35
90,Fail,54,14,1,15,39
90,Fail,54,16,1,11,43
90,Fail,49,29,0,12,37
90,Fail,45,27,2,12,33
90,Fail,52,29,0,12,40
90,Fail,52,26,7,8,44
90,Fail,43,28,0,17,26
90,Fail,49,26,3,9,40
90,Fail,50,19,5,14,36
90,Fail,54,14,0,22,32
90,Fail,45,31,0,15,30
90,Fail,53,25,1,8,45
90,Fail,40,21,12,16,24
90,Fail,47,22,6,14,33
90,Fail,48,27,4,12,36
90,Fail,43,30,3,15,28
90,Fail,54,20,4,6,48
90,Fail,45,26,1,19,26
90,Fail,51,28,0,7,44
90,Fail,47,28,4,13,34
90,Fail,56,24,0,13,43
90,Fail,44,32,0,13,31
90,Fail,43,34,0,14,29
90,Fail,45,31,2,8,37
90,Fail,43,26,7,15,28
90,Fail,46,29,0,15,31
90,Fail,44,23,7,18,26
90,Fail,50,35,0,9,41
90,Fail,50,29,0,12,38
90,Fail,51,23,7,8,43
90,Fail,59,17,0,10,49
90,Fail,52,24,5,9,43
90,Fail,53,27,1,9,44
90,Fail,49,22,5,15,34
90,Fail,52,20,9,11,41
90,Fail,39,37,0,15,24
90,Fail,42,28,0,17,25
90,Fail,43,34,0,13,30
90,Fail,52,26,0,10,42
90,Fail,47,30,0,11,36
90,Fail,54,25,0,11,43
90,Fail,53,19,6,12,41
90,Fail,43,24,2,17,26
90,Fail,47,22,8,12,35
90,Fail,50,27,0,13,37
90,Fail,49,33,0,5,44
90,Fail,43,24,4,17,26
90,Fail,45,25,1,19,26
90,Fail,43,40,0,11,32
90,Fail,49,26,0,17,32
90,Fail,41,28,7,12,29
90,Fail,53,27,1,10,43
90,Fail,48,29,0,12,36
90,Fail,44,31,0,14,30
90,Fail,51,27,0,13,38
90,Fail,40,29,5,18,22
90,Fail,50,29,1,9,41
90,Fail,53,26,0,11,42
90,Fail,44,36,0,10,34
90,Fail,58,23,0,5,53
90,Fail,58,15,2,11,47
90,Fail,55,20,0,13,42
90,Fail,50,25,0,13,37
90,Fail,49,32,0,11,38
90,Fail,51,19,5,13,38
90,Fail,52,29,0,7,45
90,Fail,51,22,3,13,38
90,Fail,47,30,3,9,38
90,Fail,53,21,0,16,37
90,Fail,51,20,2,12,39
90,Fail,44,20,10,16,28
90,Fail,49,27,0,13,36
90,Fail,38,42,0,16,22
90,Fail,53,22,0,13,40
90,Fail,49,36,0,6,43
90,Fail,42,27,2,13,29
90,Fail,50,26,0,15,35
90,Fail,40,39,0,11,29
90,Fail,48,27,10,4,44
90,Fail,39,23,6,22,17
90,Fail,53,19,3,16,37
90,Fail,52,23,7,11,41
90,Fail,38,44,0,13,25
90,Fail,46,30,0,14,32
90,Fail,55,22,2,11,44
90,Fail,46,20,1,21,25
90,Fail,55,20,0,11,44
90,Fail,46,22,5,17,29
90,Fail,57,21,4,9,48
90,Fail,47,24,0,13,34
90,Fail,50,15,8,18,32
90,Fail,40,41,0,12,28
90,Fail,39,32,0,17,22
90,Fail,54,20,5,12,42
90,Fail,42,34,3,12,30
90,Fail,45,28,4,13,32
90,Fail,51,19,0,17,34
90,Fail,40,36,0,13,27
90,Fail,40,29,6,16,24
90,Fail,45,34,0,11,34
90,Fail,52,25,0,11,41
90,Fail,49,27,6,11,38
90,Fail,47,32,0,13,34
90,Fail,49,18,4,18,31
90,Fail,44,36,0,10,34
90,Fail,41,33,0,18,23
90,Fail,52,23,0,16,36
90,Fail,55,23,0,11,44
90,Fail,52,22,2,12,40
90,Fail,46,31,0,12,34
90,Fail,48,22,6,12,36
90,Fail,48,23,0,16,32
90,Fail,47,29,0,12,35
90,Fail,47,28,0,15,32
90,Fail,43,33,0,11,32
90,Fail,52,19,0,13,39
90,Fail,51,27,4,11,40
90,Fail,51,22,0,12,39
90,Fail,48,28,0,14,34
90,Fail,48,22,1,16,32
90,Fail,42,27,0,21,21
90,Fail,49,23,4,10,39
90,Fail,48,24,4,10,38
90,Fail,53,18,9,11,42
90,Fail,48,28,0,15,33
90,Fail,45,25,0,17,28
90,Fail,52,22,3,10,42
90,Fail,53,25,2,11,42
90,Fail,52,26,0,14,38
90,Fail,49,23,0,14,35
90,Fail,46,25,4,14,32
90,Fail,37,31,0,20,17
90,Fail,38,35,9,11,27
90,Fail,49,26,0,14,35
90,Fail,52,30,0,10,42
90,Fail,38,35,0,14,24
90,Fail,44,33,0,12,32
90,Fail,50,24,0,13,37
90,Fail,42,35,6,8,34
90,Fail,52,27,0,12,40
90,Fail,48,26,0,12,36
90,Fail,50,21,0,17,33
90,Fail,44,36,0,14,30
90,Fail,48,31,0,11,37
90,Fail,42,34,0,13,29
90,Fail,46,23,3,16,30
90,Fail,47,28,0,13,34
90,Fail,56,18,0,13,43
90,Fail,53,23,5,8,45
90,Fail,47,33,0,9,38
90,Fail,50,22,0,15,35
90,Fail,42,23,6,18,24
90,Fail,46,24,9,12,34
90,Fail,46,33,0,11,35
90,Fail,53,20,3,10,43
90,Fail,49,29,0,11,38
90,Fail,39,33,8,10,29
90,Fail,54,26,0,10,44
90,Fail,50,21,0,19,31
90,Fail,47,26,2,13,34
90,Fail,50,25,4,11,39
90,Fail,42,29,0,19,23
90,Fail,43,35,4,9,34
90,Fail,50,19,0,17,33
90,Fail,44,30,0,17,27
90,Fail,45,20,13,14,31
90,Fail,44,28,1,16,28
90,Fail,48,27,1,14,34
90,Fail,51,34,0,3,48
90,Fail,47,32,2,6,41
90,Fail,54,19,5,10,44
90,Fail,51,25,1,11,40
90,Fail,49,28,0,11,38
90,Fail,46,32,2,12,34
90,Fail,47,30,5,9,38
90,Fail,56,24,0,7,49
90,Fail,49,24,7,9,40
90,Fail,46,26,2,13,33
90,Fail,50,26,5,8,42
90,Fail,56,18,1,14,42
90,Fail,48,25,1,13,35
90,Fail,51,37,0,4,47
90,Fail,43,31,8,12,31
90,Fail,38,31,12,15,23
90,Fail,46,24,1,16,30
90,Fail,46,36,0,12,34
90,Fail,46,30,0,12,34
90,Fail,56,22,0,11,45
90,Fail,45,21,10,16,29
90,Fail,49,39,0,6,43
90,Fail,40,32,0,21,19
90,Fail,47,30,0,15,32
90,Fail,45,31,0,14,31
90,Fail,50,25,0,18,32
90,Fail,51,22,0,13,38
90,Fail,51,27,0,11,40
90,Fail,51,26,2,10,41
90,Fail,46,25,3,16,30
90,Fail,39,34,2,16,23
90,Fail,46,23,6,12,34
90,Fail,52,21,3,7,45
90,Fail,49,29,0,11,38
90,Fail,39,34,0,19,20
90,Fail,50,23,0,13,37
90,Fail,45,25,9,11,34
90,Fail,56,24,0,7,49
90,Fail,46,30,7,9,37
90,Fail,59,21,1,6,53
90,Fail,43,24,5,18,25
90,Fail,51,30,2,9,42
90,Fail,46,24,8,13,33
90,Fail,48,24,3,18,30
90,Fail,45,32,0,11,34
90,Fail,43,37,0,9,34
90,Fail,44,25,0,20,24
90,Fail,47,28,5,14,33
90,Fail,47,29,0,17,30
90,Fail,51,26,5,9,42
90,Fail,43,28,0,19,24
90,Fail,46,25,0,16,30
90,Fail,44,32,0,15,29
90,Fail,45,31,0,10,35
90,Fail,56,25,0,7,49
90,Fail,46,30,12,6,40
90,Fail,50,24,2,12,38
90,Fail,50,27,6,6,44
90,Fail,46,34,0,13,33
90,Fail,51,22,3,13,38
90,Fail,49,25,0,13,36
90,Fail,51,27,0,12,39
90,Fail,37,38,1,18,19
90,Fail,45,32,1,10,35
90,Fail,48,24,1,11,37
90,Fail,54,18,2,14,40
90,Fail,46,25,4,14,32
90,Fail,49,25,6,14,35
90,Fail,54,20,1,11,43
90,Fail,57,17,0,12,45
90,Fail,50,23,0,16,34
90,Fail,52,26,0,9,43
90,Fail,45,25,2,12,33
90,Fail,47,23,9,13,34
90,Fail,54,27,4,7,47
90,Fail,50,27,0,12,38
90,Fail,43,23,5,19,24
90,Fail,47,28,2,11,36
90,Fail,47,30,0,13,34
90,Fail,45,35,0,14,31
90,Fail,53,30,0,6,47
90,Fail,51,28,0,11,40
90,Fail,47,28,0,14,33
90,Fail,54,26,0,11,43
90,Fail,44,30,0,15,29
90,Fail,51,31,0,8,43
90,Fail,50,31,0,11,39
90,Fail,49,32,0,11,38
90,Fail,54,22,0,12,42
90,Fail,45,28,2,13,32
90,Fail,42,36,0,12,30
90,Fail,42,33,0,12,30
90,Fail,46,30,0,15,31
90,Fail,52,20,3,14,38
90,Fail,53,20,0,14,39
90,Fail,49,32,2,9,40
90,Fail,48,31,0,12,36
90,Fail,47,33,0,16,31
90,Fail,50,27,1,10,40
90,Fail,47,26,0,12,35
90,Fail,43,38,0,10,33
90,Fail,45,28,7,13,32
90,Fail,40,32,5,12,28
90,Fail,46,29,0,12,34
90,Fail,49,25,3,12,37
90,Fail,48,27,0,15,33
90,Fail,50,34,0,8,42
90,Fail,50,32,0,10,40
90,Fail,49,30,0,11,38
90,Fail,47,31,3,12,35
90,Fail,41,40,0,10,31
90,Fail,48,19,8,15,33
90,Fail,47,29,1,14,33
90,Fail,44,31,0,16,28
90,Fail,47,30,3,11,36
90,Fail,46,26,4,12,34
90,Fail,44,31,0,11,33
90,Fail,41,25,8,18,23
90,Fail,44,19,10,15,29
90,Fail,52,22,7,12,40
90,Fail,52,25,0,14,38
90,Fail,49,25,0,14,35
90,Fail,48,24,0,13,35
90,Fail,45,32,3,11,34
90,Fail,54,25,0,6,48
90,Fail,49,23,0,15,34
90,Fail,40,34,6,14,26
90,Fail,55,20,3,12,43
90,Fail,42,32,0,15,27
90,Fail,56,19,0,9,47
90,Fail,48,29,0,14,34
90,Fail,42,39,0,13,29
90,Fail,49,32,0,13,36
90,Fail,46,23,3,15,31
90,Fail,47,20,4,19,28
90,Fail,49,28,0,13,36
90,Fail,53,18,0,14,39
90,Fail,47,26,7,10,37
90,Fail,49,28,0,13,36
90,Fail,51,17,0,16,35
90,Fail,45,27,11,10,35
90,Fail,50,21,1,15,35
90,Fail,45,33,3,7,38
90,Fail,48,23,6,14,34
90,Fail,49,28,0,17,32
90,Fail,53,28,0,9,44
90,Fail,56,25,0,8,48
90,Fail,43,38,0,12,31
90,Fail,47,28,1,13,34
90,Fail,47,22,2,18,29
90,Fail,49,23,11,11,38
90,Fail,55,24,4,6,49
90,Fail,46,30,6,10,36
90,Fail,49,29,3,8,41
90,Fail,52,24,0,14,38
90,Fail,49,26,0,11,38
90,Fail,38,27,7,17,21
90,Fail,52,31,0,5,47
90,Fail,44,28,5,15,29
90,Fail,42,30,2,16,26
90,Fail,42,39,0,10,32
90,Fail,43,34,0,13,30
90,Fail,56,16,2,13,43
90,Fail,43,37,5,9,34
90,Fail,44,24,4,17,27
90,Fail,40,21,1,23,17
90,Fail,48,28,0,9,39
90,Fail,46,28,3,13,33
90,Fail,50,32,0,11,39
90,Fail,53,18,10,10,43
90,Fail,50,22,1,18,32
90,Fail,55,28,0,7,48
90,Fail,46,30,4,15,31
90,Fail,44,33,0,12,32
90,Fail,50,21,7,10,40
90,Fail,50,23,0,11,39
90,Fail,40,36,6,14,26
90,Fail,47,25,0,17,30
90,Fail,44,37,0,13,31
90,Fail,52,29,0,10,42
90,Fail,40,30,8,13,27
90,Fail,44,29,3,14,30
90,Fail,49,31,0,9,40
90,Fail,48,29,0,15,33
90,Fail,46,34,0,12,34
90,Fail,40,29,0,19,21
90,Fail,49,25,4,10,39
90,Fail,47,25,2,13,34
90,Fail,53,17,5,17,36
90,Fail,52,20,2,14,38
90,Fail,52,23,5,13,39
90,Fail,52,26,0,14,38
90,Fail,42,28,6,11,31
90,Fail,49,27,3,8,41
90,Fail,50,24,5,11,39
90,Fail,54,26,0,6,48
90,Fail,49,19,0,18,31
90,Fail,46,26,0,20,26
90,Fail,48,30,4,9,39
90,Fail,33,43,0,16,17
90,Fail,55,21,0,16,39
